Layer,Peak_Peel_Force_N,Work_of_Adhesion_mJ,Time_to_Peel_Start_s,Peel_Time_s,Total_Peel_Time_s,Distance_to_Peel_Start_mm,Peak_Retraction_Force_N
387,0.0124,0.0366,0.4343,NaN,NaN,0.0397,0.0000
388,0.0123,0.0365,0.3716,NaN,NaN,0.0355,0.0000
389,0.0122,0.0364,17.4345,NaN,NaN,2.8313,0.0000
390,0.0122,0.0363,0.0609,NaN,NaN,0.0000,0.0000
391,0.0122,0.0363,20.0725,NaN,NaN,2.2686,0.0000
392,0.0122,0.0362,0.5891,NaN,NaN,0.0820,0.0000
393,0.0122,0.0361,0.4017,NaN,NaN,0.0318,0.0000
394,0.0121,0.0360,0.5271,NaN,NaN,0.0699,0.0000
395,0.0120,0.0359,3.2906,NaN,NaN,0.6225,0.0000
396,0.0120,0.0358,27.6415,NaN,NaN,0.7709,0.0000
397,0.0121,0.0357,0.3109,NaN,NaN,0.0277,0.0000
398,0.0120,0.0357,0.3420,NaN,NaN,0.0324,0.0000
399,0.0120,0.0356,0.4043,NaN,NaN,0.0455,0.0000
400,0.0119,0.0355,31.4507,NaN,NaN,0.0511,0.0000
401,0.0119,0.0355,0.3737,NaN,NaN,0.0414,0.0000
402,0.0119,0.0355,0.3426,NaN,NaN,0.0314,0.0000
403,0.0120,0.0355,0.3396,NaN,NaN,0.0383,0.0000
404,0.0119,0.0355,0.3087,NaN,NaN,0.0264,0.0000
405,0.0119,0.0355,0.3445,NaN,NaN,0.0301,0.0000
406,0.0119,0.0356,2.7962,NaN,NaN,0.5213,0.0000
407,0.0120,0.0356,25.9845,NaN,NaN,1.0279,0.0000
408,0.0120,0.0357,30.7550,NaN,NaN,0.0697,0.0000
409,0.0120,0.0357,0.4339,NaN,NaN,0.0419,0.0000
410,0.0120,0.0357,16.5660,NaN,NaN,2.8951,0.0000
411,0.0121,0.0358,0.5600,NaN,NaN,0.0730,0.0000
412,0.0120,0.0358,26.1359,NaN,NaN,0.9846,0.0000
413,0.0121,0.0358,0.5268,NaN,NaN,0.0670,0.0000
414,0.0120,0.0358,27.7557,NaN,NaN,0.6635,0.0000
415,0.0121,0.0359,0.5905,NaN,NaN,0.0840,0.0000
416,0.0121,0.0359,0.3095,NaN,NaN,0.0227,0.0000
417,0.0121,0.0359,13.3920,NaN,NaN,2.6357,0.0000
418,0.0121,0.0359,12.2381,NaN,NaN,2.4119,0.0000
419,0.0121,0.0360,0.4318,NaN,NaN,0.0494,0.0000
420,0.0121,0.0360,26.4163,NaN,NaN,1.0254,0.0000
421,0.0121,0.0360,0.4634,NaN,NaN,0.0551,0.0000
422,0.0121,0.0360,0.5904,NaN,NaN,0.0805,0.0000
423,0.0121,0.0360,8.2169,NaN,NaN,1.6062,0.0000
424,0.0121,0.0360,0.6533,NaN,NaN,0.0938,0.0000
425,0.0121,0.0360,31.5006,NaN,NaN,0.0500,0.0000
426,0.0121,0.0360,31.2342,NaN,NaN,0.0508,0.0000
427,0.0121,0.0360,0.6529,NaN,NaN,0.0913,0.0000
428,0.0121,0.0360,0.5883,NaN,NaN,0.0812,0.0000
429,0.0121,0.0360,0.3403,NaN,NaN,0.0327,0.0000
430,0.0121,0.0361,31.2340,NaN,NaN,0.0500,0.0000
431,0.0121,0.0361,0.4988,NaN,NaN,0.0718,0.0000
432,0.0121,0.0361,0.4046,NaN,NaN,0.0419,0.0000
433,0.0122,0.0361,0.7151,NaN,NaN,0.0950,0.0000
434,0.0121,0.0360,0.3410,NaN,NaN,0.0296,0.0000
435,0.0121,0.0360,10.4163,NaN,NaN,2.0448,0.0000
436,0.0121,0.0360,30.8985,NaN,NaN,0.0510,0.0000
437,0.0121,0.0361,0.5269,NaN,NaN,0.0709,0.0000
438,0.0121,0.0361,6.7400,NaN,NaN,1.3093,0.0000
439,0.0122,0.0361,0.4953,NaN,NaN,0.0750,0.0000
440,0.0121,0.0361,27.7391,NaN,NaN,0.5670,0.0000
