Layer,Peak_Peel_Force_N,Work_of_Adhesion_mJ,Time_to_Peel_Start_s,Peel_Time_s,Total_Peel_Time_s,Distance_to_Peel_Start_mm,Peak_Retraction_Force_N
364,0.5641,0.2881,9.8110,15.0182,24.8292,1.9283,-0.3983
365,0.5922,0.3066,9.7519,15.2789,25.0308,1.9137,-0.4379
366,0.6350,0.3147,9.6281,15.2234,24.8515,1.8881,-0.4098
367,0.8320,0.3955,10.4497,14.5461,24.9958,2.0577,-0.4302
368,0.8302,0.4005,10.5458,14.2563,24.8021,2.0739,-0.4544
369,0.6928,0.3146,9.2169,15.7322,24.9490,1.8064,-0.4577
370,0.5824,0.2989,9.6316,15.2216,24.8532,1.8864,-0.4549
371,0.5745,0.2968,9.4662,15.7907,25.2569,1.8537,-0.4642
372,0.5776,0.3059,9.7617,15.2528,25.0145,1.9124,-0.4481
373,0.5614,0.2897,9.8123,15.0367,24.8491,1.9281,-0.4686
374,0.5478,0.2861,9.8714,15.0086,24.8801,1.9401,-0.4680
375,0.8259,0.3794,10.5002,14.2419,24.7422,2.0657,-0.4740
376,0.8504,0.3918,10.5978,14.2351,24.8329,2.0827,-0.4663
377,0.8404,0.3907,10.6058,14.2406,24.8465,2.0871,-0.4741
378,0.7015,0.3210,9.9772,14.7836,24.7608,1.9601,-0.4784
379,0.7299,0.3278,9.9414,14.9769,24.9184,1.9503,-0.4771
380,0.6943,0.3230,9.8680,15.2151,25.0831,1.9392,-0.4810
381,0.6424,0.3110,9.8142,15.4658,25.2800,1.9198,-0.4789
382,0.4968,0.2469,9.6666,15.4973,25.1638,1.8957,-0.4816
383,0.4986,0.2537,10.0272,15.0294,25.0566,1.9683,-0.4857
384,0.4899,0.2570,9.9864,15.2606,25.2470,1.9650,-0.4836
385,0.4940,0.2506,9.7583,15.4600,25.2184,1.9147,-0.4925
386,0.5265,0.2704,10.0694,14.5148,24.5842,1.9812,-0.4949
387,0.5207,0.2836,10.1215,14.7476,24.8691,1.9909,-0.5043
388,0.5386,0.2960,10.2817,14.7568,25.0385,2.0218,-0.4886
389,0.5253,0.2749,10.1260,14.7667,24.8926,1.9850,-0.4712
390,0.5346,0.2875,10.1471,14.7702,24.9173,1.9924,-0.4856
391,0.5379,0.2831,10.1222,14.7594,24.8816,1.9871,-0.4730
392,0.5358,0.2908,10.1248,14.7321,24.8569,1.9892,-0.5018
393,0.4110,0.2181,8.3250,16.0218,24.3467,1.6282,-0.5033
394,0.6510,0.3316,9.9243,14.7694,24.6937,1.9506,-0.5227
395,0.6571,0.3545,10.1606,14.0153,24.1760,1.9922,-0.5445
396,0.6335,0.3303,9.9402,14.2906,24.2309,1.9514,-0.5639
397,0.6117,0.3327,10.3754,13.7666,24.1420,2.0373,-0.5655
398,0.5701,0.3151,10.3141,13.9841,24.2982,2.0248,-0.5845
399,0.5762,0.3150,10.5977,13.5029,24.1006,2.0847,-0.5832
400,0.6401,0.3460,10.1569,13.9849,24.1418,1.9970,-0.5908
401,0.6250,0.3225,9.9152,13.9904,23.9055,1.9459,-0.6400
402,0.6157,0.3276,9.8435,14.0496,23.8932,1.9308,-0.6485
403,0.6101,0.3217,9.8252,14.0156,23.8408,1.9301,-0.6482
404,0.6603,0.3552,9.9194,13.9725,23.8919,1.9457,-0.6627
405,0.6481,0.3471,9.7181,14.1993,23.9174,1.9036,-0.6682
406,0.5990,0.3136,9.7163,14.1977,23.9140,1.9050,-0.6758
407,0.6031,0.3110,9.6902,14.2686,23.9588,1.9004,-0.6802
408,0.8216,0.3876,10.6574,13.2114,23.8688,2.0938,-0.6821
409,0.8319,0.4114,10.9613,13.4839,24.4452,2.1434,-0.6879
410,0.5504,0.2806,9.4024,14.5217,23.9241,1.8467,-0.6886
411,0.5716,0.3279,10.1721,14.0262,24.1983,1.9998,-0.6930
412,0.8191,0.4055,10.9054,12.9808,23.8862,2.1476,-0.6921
413,0.8260,0.4103,10.7111,13.4839,24.1950,2.1059,-0.6937
414,0.4743,0.2609,9.2525,15.0155,24.2680,1.8155,-0.6883
415,0.5276,0.3029,10.2745,14.0193,24.2939,2.0200,-0.6962
416,0.5211,0.2957,10.2569,13.9886,24.2454,2.0108,-0.7001
417,0.4803,0.2431,8.9178,15.2857,24.2034,1.7496,-0.6966
418,0.7767,0.3844,10.6021,13.4884,24.0905,2.0866,-0.6983
419,0.7810,0.3833,10.5735,13.3105,23.8840,2.0802,-0.7023
420,0.7733,0.3768,10.6334,13.5287,24.1622,2.0919,-0.6710
421,0.8381,0.4080,10.7187,13.2797,23.9984,2.1085,-0.6853
422,0.7781,0.3712,10.4819,13.7667,24.2487,2.0683,-0.6819
423,0.4302,0.2409,9.2865,14.9650,24.2515,1.8194,-0.6658
424,0.4912,0.2619,10.1691,13.9832,24.1523,1.9975,-0.7141
425,0.5061,0.2854,10.2601,13.9868,24.2468,2.0190,-0.6732
426,0.5217,0.2869,10.1499,13.7389,23.8888,1.9897,-0.6586
427,0.5188,0.2949,9.9418,14.2826,24.2244,1.9500,-0.6960
428,0.3647,0.2094,8.7859,14.9997,23.7857,1.7193,-0.6998
429,0.7475,0.3668,10.6267,13.2515,23.8782,2.0856,-0.7208
430,0.5225,0.2787,10.1192,13.7840,23.9032,1.9849,-0.6724
431,0.5205,0.2891,10.1201,13.7104,23.8305,1.9886,-0.7211
432,0.5135,0.2924,10.2453,13.7203,23.9655,2.0102,-0.6381
433,0.3481,0.2031,8.8306,14.9909,23.8215,1.7267,-0.6593
434,0.5221,0.2944,10.1606,14.2576,24.4182,1.9984,-0.7254
435,0.4175,0.2268,8.8308,15.0403,23.8711,1.7264,-0.6583
436,0.5172,0.2763,10.1085,13.7852,23.8937,1.9840,-0.7213
437,0.5242,0.2910,10.2152,13.7249,23.9401,2.0030,-0.7265
438,0.4446,0.2332,8.9799,14.9836,23.9635,1.7589,-0.7239
439,0.5248,0.2812,10.3091,13.7230,24.0321,2.0265,-0.7257
440,0.5249,0.2905,10.2778,12.9979,23.2757,2.0181,-0.8031
