Layer,Peak_Peel_Force_N,Work_of_Adhesion_mJ,Time_to_Peel_Start_s,Peel_Time_s,Total_Peel_Time_s,Distance_to_Peel_Start_mm,Peak_Retraction_Force_N
364,0.1629,0.1434,0.7587,0.2803,1.0389,0.1988,-0.7301
365,0.1289,0.1329,0.6967,0.2478,0.9445,0.1523,-0.7478
366,0.2881,0.1533,0.7132,0.2492,0.9624,0.1705,-0.7271
367,0.2552,0.1509,0.7117,0.2480,0.9597,0.1735,-0.6952
368,0.1900,0.1420,0.7131,0.2172,0.9303,0.1735,-0.7115
369,0.0820,0.1251,4.4069,4.7616,9.1685,3.6792,-0.7196
370,0.0818,0.1293,4.3112,5.0576,9.3687,3.6031,-0.7032
371,0.0818,0.1272,4.3339,4.5171,8.8510,3.6329,-0.6978
372,0.2628,0.1511,0.7143,0.2475,0.9618,0.1740,-0.7086
373,0.2592,0.1541,0.7140,0.2778,0.9918,0.1687,-0.6964
374,0.0819,0.1259,4.3390,5.0220,9.3610,3.6340,-0.6687
375,0.0832,0.1292,4.3999,4.5251,8.9251,3.6930,-0.7030
376,0.0830,0.1271,4.4065,4.4847,8.8911,3.6909,-0.7134
377,0.2481,0.1492,0.8068,0.2478,1.0546,0.1754,-0.7150
378,0.0829,0.1270,4.3514,4.4737,8.8251,3.6449,-0.7012
379,0.2673,0.1524,0.7470,0.2479,0.9949,0.1757,-0.6833
380,0.2796,0.1568,0.7124,0.2805,0.9929,0.1739,-0.7297
381,0.0834,0.1282,4.3371,4.5565,8.8936,3.6303,-0.7250
382,0.1527,0.1493,0.7760,0.2787,1.0547,0.2072,-0.6804
383,0.2623,0.1569,0.7131,0.2806,0.9938,0.1764,-0.7171
384,0.0882,0.1410,4.6159,4.1946,8.8105,3.9012,-0.7178
385,0.2701,0.1617,0.7175,0.2492,0.9667,0.1725,-0.7494
386,0.1884,0.1574,0.7726,0.2474,1.0200,0.1881,-0.7463
387,0.0892,0.1444,4.3591,4.4653,8.8243,3.6671,-0.7696
388,0.0897,0.1453,4.3744,5.2396,9.6140,3.6665,-0.7675
389,0.2907,0.1703,0.7117,0.2800,0.9917,0.1754,-0.7723
390,0.1213,0.1540,0.8656,0.1871,1.0528,0.2511,-0.7995
391,0.1470,0.1535,0.6828,0.2177,0.9004,0.1506,-0.8353
392,0.2729,0.1725,0.7430,0.2185,0.9615,0.1824,-0.8485
393,0.2132,0.1661,0.6825,0.2474,0.9299,0.1523,-0.8573
394,0.2542,0.1759,0.7888,0.2787,1.0675,0.2076,-0.8365
395,0.1599,0.1650,0.6482,0.2485,0.8967,0.1432,-0.8899
396,0.1004,0.1585,4.6600,4.2398,8.8998,3.9386,-0.9053
397,0.0991,0.1581,4.6359,4.2159,8.8519,3.9198,-0.9082
398,0.2923,0.1815,0.7139,0.2475,0.9614,0.1661,-0.9314
399,0.1026,0.1636,4.6452,4.9866,9.6318,3.9301,-0.9342
400,0.1232,0.1679,0.6485,0.2513,0.8998,0.1409,-0.9518
401,0.1699,0.1685,0.6829,0.2501,0.9330,0.1483,-0.9506
402,0.4092,0.1945,0.7448,0.2489,0.9937,0.1824,-0.9833
403,0.4171,0.1989,0.7725,0.2504,1.0229,0.2012,-0.9119
404,0.5020,0.2187,0.7722,0.3055,1.0777,0.2018,-1.0152
405,0.1112,0.1691,0.6498,0.4940,1.1438,0.1364,-1.0210
406,0.1135,0.1704,0.6496,0.4665,1.1161,0.1334,-1.0085
407,0.4712,0.2075,0.8366,0.2167,1.0533,0.2296,-0.9757
408,0.1104,0.1699,0.5902,0.5294,1.1197,0.1145,-0.9940
409,0.1949,0.1758,0.6478,0.3385,0.9863,0.1390,-1.0014
410,0.4890,0.2108,0.7458,0.2779,1.0237,0.1912,-0.9524
411,0.1039,0.1629,4.6484,4.5003,9.1487,3.9570,-1.0158
412,0.4696,0.2075,0.8021,0.2473,1.0494,0.2092,-0.9891
413,0.1049,0.1622,4.7075,4.4626,9.1701,3.9742,-0.9910
414,0.4329,0.2038,0.8699,0.2185,1.0884,0.2549,-0.9833
415,0.1073,0.1683,4.6787,4.4735,9.1522,3.9602,-1.0286
416,0.4911,0.2097,0.8056,0.2185,1.0241,0.2203,-1.0181
417,0.4254,0.2131,0.8383,0.2737,1.1119,0.2358,-0.9845
418,0.1078,0.1683,4.6828,4.4994,9.1822,3.9540,-1.0474
419,0.4367,0.2149,0.8359,0.2790,1.1149,0.2302,-1.0357
420,0.4307,0.2089,0.8630,0.2525,1.1155,0.2499,-1.0400
421,0.4368,0.2186,0.7758,0.3400,1.1158,0.2043,-1.0050
422,0.1354,0.1757,0.6163,0.4943,1.1105,0.1295,-1.0008
423,0.2532,0.1933,0.8728,0.2144,1.0872,0.2565,-1.0065
424,0.3416,0.1928,0.7449,0.2162,0.9610,0.1823,-1.0305
425,0.4291,0.2095,0.7421,0.2768,1.0189,0.1898,-1.0438
426,0.1284,0.1713,0.6802,0.4338,1.1140,0.1463,-1.0224
427,0.2476,0.1938,0.8391,0.2476,1.0867,0.2369,-1.0244
428,0.3428,0.1946,0.7110,0.2478,0.9588,0.1622,-1.0205
429,0.5101,0.2154,0.7751,0.2497,1.0248,0.2033,-1.0147
430,0.4786,0.2148,0.7717,0.2507,1.0224,0.2015,-0.9718
431,0.3468,0.1958,0.7434,0.2500,0.9934,0.1853,-1.0293
432,0.3616,0.1958,0.7883,0.2191,1.0074,0.1979,-0.8958
433,0.1068,0.1697,4.6421,5.2827,9.9247,3.9487,-1.0096
434,0.1240,0.1706,0.6813,0.2152,0.8966,0.1545,-1.0258
435,0.5025,0.2120,0.7735,0.2339,1.0074,0.2061,-0.9910
436,0.3556,0.2080,0.8059,0.2498,1.0557,0.2268,-1.0163
437,0.1337,0.1739,0.7135,0.2174,0.9309,0.1668,-1.0239
438,0.1231,0.1753,0.6207,0.4970,1.1177,0.1290,-0.9964
439,0.3553,0.2012,0.7447,0.2746,1.0193,0.1754,-1.0207
440,0.1191,0.1740,0.6812,0.2480,0.9292,0.1430,-1.7115
