folder,fluid_type,gap,test_type,condition_label,layer,speed_um_s,speed_mm_min,peak_force_N,work_of_adhesion_mJ,peel_distance_mm,peak_retraction_force_N,distance_to_peak_mm,propagation_distance_mm
2p5PEO_5mm_Ramped_BPAGDA,2p5PEO,5mm,Ramped,2p5PEO_5mm,84,1061.864407,63.711864420000005,0.20858017748917718,0.20367798300259743,-1.9355999999999938,0.20802038528138497,-1.6598999999999933,-0.2757000000000005
2p5PEO_5mm_Ramped_BPAGDA,2p5PEO,5mm,Ramped,2p5PEO_5mm,95,1567.79661,94.06779660000001,0.1904897835497833,0.188798973387662,-1.9232999999999976,0.1924201731601729,-1.5715999999999966,-0.351700000000001
2p5PEO_5mm_Ramped_BPAGDA,2p5PEO,5mm,Ramped,2p5PEO_5mm,96,1567.79661,94.06779660000001,0.22094184415584386,0.24021442682272728,-2.1118999999999986,0.22437868831168803,-1.759299999999996,-0.35260000000000247
2p5PEO_5mm_Ramped_BPAGDA,2p5PEO,5mm,Ramped,2p5PEO_5mm,97,1567.79661,94.06779660000001,0.18918195238095212,0.17962052281363655,-1.9242000000000061,0.18910849783549757,-1.5740000000000052,-0.35020000000000095
2p5PEO_5mm_Ramped_BPAGDA,2p5PEO,5mm,Ramped,2p5PEO_5mm,98,1567.79661,94.06779660000001,0.20497603463203434,0.2094862172357142,-1.9546999999999954,0.20432732034632006,-1.6291999999999973,-0.3254999999999981
2p5PEO_5mm_Ramped_BPAGDA,2p5PEO,5mm,Ramped,2p5PEO_5mm,99,1567.79661,94.06779660000001,0.23644741991341958,0.24982447623073578,-2.109499999999997,0.23652576190476157,-1.7218000000000018,-0.38769999999999527
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,110,3000.0,180.0,0.05591857575757568,0.07065535516623389,-2.619899999999994,0.05092225974025967,-1.8063000000000002,-0.8135999999999939
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,111,3000.0,180.0,0.05227174891774884,0.07835470530909093,-2.706800000000001,0.05187438528138521,-2.0441000000000003,-0.662700000000001
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,112,3000.0,180.0,0.05089572294372287,0.06262027491623375,-2.5668000000000006,0.04412596969696963,-1.9983000000000004,-0.5685000000000002
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,113,3000.0,180.0,0.05209395238095231,0.07227572624610384,-2.526599999999995,0.04856818181818175,-2.0946,-0.43199999999999505
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,114,3000.0,180.0,0.05650950216450208,0.07337901738809521,-2.5200999999999993,0.05290488311688304,-1.654599999999995,-0.8655000000000044
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,125,3000.0,180.0,0.054908891774891694,0.07145730821428578,-2.3741999999999948,0.050655653679653606,-1.8555999999999955,-0.5185999999999993
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,126,3000.0,180.0,0.055101987012986936,0.0700192920642858,-2.6004000000000005,0.050121813852813786,-1.857600000000005,-0.7427999999999955
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,127,3000.0,180.0,0.05373690043290035,0.06805829493181817,-2.483699999999999,0.04833808225108218,-1.9521000000000015,-0.5315999999999974
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,128,3000.0,180.0,0.05306720779220772,0.07188664557727269,-2.427800000000005,0.050315480519480454,-1.995900000000006,-0.43189999999999884
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,129,3000.0,180.0,0.05591341991341983,0.07422916014090916,-2.526600000000002,0.05361717748917741,-1.8626999999999967,-0.6639000000000053
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,140,3000.0,180.0,0.05229257575757569,0.07143693424610395,-2.5899,0.048703796536796476,-1.8689999999999998,-0.7209000000000003
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,141,3000.0,180.0,0.05224029870129863,0.07496826438333325,-2.6773999999999987,0.05103169264069257,-2.194499999999998,-0.4829000000000008
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,142,3000.0,180.0,0.05250195670995664,0.06771820698333339,-2.4177999999999997,0.04710321212121206,-1.6664999999999992,-0.7513000000000005
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,143,3000.0,180.0,0.05303561904761898,0.07326228585649366,-2.7441999999999993,0.05109478787878781,-2.055399999999999,-0.6888000000000005
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,144,3000.0,180.0,0.05457887012987005,0.06195529043766224,-2.2271999999999963,0.04772036363636357,-1.6178000000000026,-0.6093999999999937
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,155,3000.0,180.0,0.04959835497835491,0.060131675524025895,-2.1962999999999937,0.04446656277056271,-1.5128999999999948,-0.6833999999999989
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,156,3000.0,180.0,0.049870298701298624,0.05716207408376606,-2.314799999999998,0.044445597402597334,-1.703399999999995,-0.6114000000000033
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,157,3000.0,180.0,0.04942083549783543,0.06935356739978343,-2.852899999999998,0.048280831168831105,-2.322800000000001,-0.5300999999999974
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,158,3000.0,180.0,0.04761601731601725,0.06226958337748912,-2.6584999999999965,0.043378606060606,-2.0840999999999994,-0.5743999999999971
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,159,3000.0,180.0,0.04877742424242417,0.07283627386298706,-2.714099999999995,0.04758500432900426,-1.9931999999999945,-0.7209000000000003
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,170,3000.0,180.0,0.05179600432900426,0.06533331539090918,-2.521799999999999,0.048097822510822445,-1.945999999999998,-0.575800000000001
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,171,3000.0,180.0,0.05147684415584408,0.0711252615357142,-2.8446,0.048573506493506426,-1.9821999999999989,-0.8624000000000009
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,172,3000.0,180.0,0.051868900432900364,0.059621834989610364,-2.272299999999994,0.046108887445887384,-1.6130999999999958,-0.6591999999999985
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,173,3000.0,180.0,0.05230817316017309,0.0662136754,-2.4716999999999985,0.04855229870129864,-1.9919000000000011,-0.47979999999999734
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,174,3000.0,180.0,0.05052985714285707,0.06496174292424249,-2.381300000000003,0.0462870692640692,-1.6769999999999996,-0.7043000000000035
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,185,3000.0,180.0,0.05124670129870123,0.06397016255476198,-2.288000000000004,0.04739625108225102,-1.806900000000006,-0.48109999999999786
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,186,3000.0,180.0,0.05175380519480512,0.06372176926233764,-2.349499999999999,0.04711346753246747,-1.7717000000000027,-0.5777999999999963
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,187,3000.0,180.0,0.05232968831168824,0.06007566952121213,-2.3989000000000047,0.046260939393939327,-1.6337000000000046,-0.7652000000000001
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,188,3000.0,180.0,0.05145563636363629,0.06803525650000015,-2.3892000000000024,0.04814448484848478,-1.7625000000000028,-0.6266999999999996
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,189,3000.0,180.0,0.050660225108225036,0.06161132469112557,-2.3822000000000045,0.04595751515151508,-1.8068999999999988,-0.5753000000000057
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,195,3000.0,180.0,0.04915370995670988,0.06674582606753252,-2.528100000000002,0.046156363636363565,-1.9992000000000019,-0.5289000000000001
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,196,3000.0,180.0,0.05416015151515144,0.05313452123051947,-2.2198999999999955,0.0454180995670995,-1.7719999999999985,-0.4478999999999971
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,197,3000.0,180.0,0.053407251082251014,0.06839007484999987,-2.581800000000001,0.050953584415584355,-2.0097000000000023,-0.5720999999999989
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,198,3000.0,180.0,0.04949919913419906,0.07267105068701304,-2.6262000000000043,0.04881950649350642,-2.051099999999998,-0.5751000000000062
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,199,3000.0,180.0,0.05197871861471855,0.06047829166060607,-2.3400999999999996,0.046778727272727215,-1.813200000000002,-0.5268999999999977
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,210,3000.0,180.0,0.0529156666666666,0.07166665755432886,-2.5807,0.051320281385281316,-2.2109999999999985,-0.3697000000000017
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,211,3000.0,180.0,0.05195775324675317,0.06180842375909104,-2.243700000000004,0.04621905627705621,-1.6196000000000055,-0.6240999999999985
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,212,3000.0,180.0,0.05480932900432892,0.06351260006038964,-2.4924000000000035,0.0500433246753246,-1.9632000000000005,-0.529200000000003
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,213,3000.0,180.0,0.051006025974025905,0.06852509453051958,-2.3663999999999987,0.04888215151515145,-1.983000000000004,-0.38339999999999463
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,214,3000.0,180.0,0.05282137662337655,0.06475496829545455,-2.3741999999999948,0.04970907359307352,-1.8478999999999957,-0.5262999999999991
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,225,3000.0,180.0,0.05184318181818175,0.05780994608874469,-2.094700000000003,0.04579058874458868,-1.8052000000000064,-0.28949999999999676
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,226,3000.0,180.0,0.05240248484848478,0.06289311470584412,-2.439300000000003,0.04787222077922072,-1.7687999999999988,-0.6705000000000041
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,227,3000.0,180.0,0.050938090909090836,0.06735694220519488,-2.464500000000001,0.049170034632034565,-1.7522999999999982,-0.7122000000000028
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,228,3000.0,180.0,0.051916199134199065,0.07288746380303018,-3.002600000000001,0.05078144155844149,-2.3003999999999962,-0.7022000000000048
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,229,3000.0,180.0,0.050220913419913346,0.06415519130844158,-2.543300000000002,0.0467470692640692,-2.015100000000004,-0.5281999999999982
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,240,3000.0,180.0,0.051455575757575686,0.065158805590909,-2.4174000000000007,0.04733851515151509,-2.0833999999999975,-0.3340000000000032
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,241,3000.0,180.0,0.05175925974025967,0.06638618629285711,-2.5157000000000025,0.0494468311688311,-2.082900000000002,-0.4328000000000003
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,242,3000.0,180.0,0.0501898008658008,0.060818712166666754,-2.438199999999995,0.04403246753246748,-1.6839999999999975,-0.7541999999999973
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,243,3000.0,180.0,0.05043012554112547,0.06931498834805198,-2.610900000000001,0.04789837229437223,-1.8434000000000026,-0.7674999999999983
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,244,3000.0,180.0,0.0517797575757575,0.05859277373679651,-2.1906999999999996,0.04601982683982678,-1.9022999999999968,-0.2884000000000029
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,255,3000.0,180.0,0.051105402597402524,0.07366401777986999,-2.7705000000000055,0.04971398268398261,-2.003600000000006,-0.7668999999999997
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,256,3000.0,180.0,0.05381018614718607,0.06819716430779224,-2.5718999999999994,0.050912264069263996,-1.7578999999999994,-0.8140000000000001
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,257,3000.0,180.0,0.05496113852813845,0.06540659060000005,-2.3891999999999953,0.050200532467532394,-1.6674000000000007,-0.7217999999999947
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,258,3000.0,180.0,0.050676541125541055,0.07234180430627704,-2.7584000000000017,0.04823875757575751,-2.1810000000000045,-0.5773999999999972
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,259,3000.0,180.0,0.05052462337662331,0.06472202805584415,-2.2982999999999976,0.04731258441558435,-1.7693999999999974,-0.5289000000000001
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,270,3000.0,180.0,0.05056125974025967,0.06445023520974034,-2.4873000000000047,0.04491155844155838,-1.6703000000000046,-0.8170000000000002
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,271,3000.0,180.0,0.055489545454545375,0.06588732821038966,-2.354700000000001,0.05134647186147179,-1.7420000000000044,-0.6126999999999967
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,272,3000.0,180.0,0.05435395670995663,0.0665138121883117,-2.4823999999999984,0.05027885281385274,-1.7626999999999953,-0.7197000000000031
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,273,3000.0,180.0,0.04946238961038954,0.06141578236883115,-2.329500000000003,0.043462064935064874,-1.7253000000000043,-0.6041999999999987
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,274,3000.0,180.0,0.05035727705627699,0.06860241559696979,-2.417900000000003,0.047281580086580025,-2.033299999999997,-0.38460000000000605
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,285,3000.0,180.0,0.05126763636363629,0.06699753651168833,-2.6503000000000014,0.04734384415584409,-1.7946000000000026,-0.8556999999999988
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,286,3000.0,180.0,0.05497124242424234,0.06743182446926407,-2.474199999999996,0.05103187012987005,-1.8719999999999999,-0.6021999999999963
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,287,3000.0,180.0,0.052460502164502085,0.07286670420000006,-2.7212999999999994,0.04994450216450209,-2.050200000000004,-0.6710999999999956
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,288,3000.0,180.0,0.05427548484848477,0.060034997002597505,-2.3909999999999982,0.04768916883116876,-1.6233000000000004,-0.7676999999999978
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,289,3000.0,180.0,0.05631578354978347,0.0715140389439395,-2.585799999999999,0.05292564502164495,-2.0113000000000056,-0.5744999999999933
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,300,3000.0,180.0,0.05142941558441551,0.060843931724026114,-2.386199999999995,0.04520928138528132,-2.0474999999999994,-0.3386999999999958
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,301,3000.0,180.0,0.05606506060606053,0.07779858481125528,-2.6783,0.05533805194805187,-1.9373999999999967,-0.7409000000000034
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,302,3000.0,180.0,0.052261411255411186,0.06866243614112547,-2.5756999999999977,0.0485312337662337,-1.9985,-0.5771999999999977
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,303,3000.0,180.0,0.05347014718614711,0.0630387355324675,-2.581800000000001,0.048296233766233695,-2.005200000000002,-0.5765999999999991
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,304,3000.0,180.0,0.05133029870129863,0.0705795982142857,-2.524499999999996,0.04878764935064928,-2.092799999999997,-0.4316999999999993
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,315,3000.0,180.0,0.05578188744588737,0.08109792267727275,-3.1420999999999992,0.05472034199134192,-2.413499999999999,-0.7286000000000001
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,316,3000.0,180.0,0.05313523376623369,0.06645356007857153,-2.466300000000004,0.047925043290043226,-2.0487000000000037,-0.4176000000000002
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,317,3000.0,180.0,0.053151004329004256,0.06456367309761908,-2.433099999999996,0.04660619480519474,-1.6640999999999977,-0.7689999999999984
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,318,3000.0,180.0,0.05231890476190469,0.06003294394545451,-2.486699999999999,0.04557020779220773,-1.6289000000000016,-0.8577999999999975
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,319,3000.0,180.0,0.05217235930735924,0.06536797192034637,-2.5264999999999986,0.0472182337662337,-1.7713999999999999,-0.7550999999999988
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,330,3000.0,180.0,0.052277350649350574,0.062331561288961036,-2.2983000000000047,0.04565942424242418,-1.7693000000000012,-0.5290000000000035
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,331,3000.0,180.0,0.05288927272727265,0.06565118943831165,-2.341799999999999,0.04755829437229431,-2.0054000000000016,-0.3363999999999976
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,332,3000.0,180.0,0.0529624588744588,0.06753904999220797,-2.321300000000001,0.04953629004328998,-1.941199999999995,-0.3801000000000059
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,333,3000.0,180.0,0.05394603030303023,0.07068451080108222,-2.657499999999999,0.050598281385281316,-1.9380000000000024,-0.7194999999999965
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,334,3000.0,180.0,0.05273245454545447,0.06525384510584406,-2.4147999999999996,0.04823340259740253,-1.959699999999998,-0.4551000000000016
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,345,3000.0,180.0,0.053046268398268315,0.05532841119870134,-2.1066999999999965,0.044351333333333263,-1.5315999999999974,-0.5750999999999991
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,346,3000.0,180.0,0.05198938961038954,0.05496605542662347,-2.2034999999999982,0.042410653679653625,-1.5801000000000016,-0.6233999999999966
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,347,3000.0,180.0,0.05124648051948045,0.07481318809545454,-2.8506,0.05032590476190469,-2.206800000000001,-0.6437999999999988
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,348,3000.0,180.0,0.05301486580086573,0.06980621890909092,-2.8034999999999997,0.048515688311688246,-1.8869000000000042,-0.9165999999999954
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,349,3000.0,180.0,0.05259604329004322,0.07159551934090913,-2.879100000000001,0.050733818181818116,-2.3933999999999997,-0.48570000000000135
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,47,3000.0,180.0,0.049179727272727194,0.06758698406666673,-2.7367999999999952,0.04599924242424235,-2.1095999999999933,-0.627200000000002
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,48,3000.0,180.0,0.04831697402597396,0.06399490559220794,-2.3577000000000012,0.043530168831168774,-1.7927999999999997,-0.5649000000000015
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,49,3000.0,180.0,0.05141418181818175,0.05911823711948058,-2.425600000000003,0.043839376623376565,-1.9213000000000022,-0.5043000000000006
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,50,3000.0,180.0,0.05163390909090902,0.07321967176298709,-2.7693000000000083,0.048981645021644954,-2.2401000000000053,-0.529200000000003
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,51,3000.0,180.0,0.050953701298701234,0.06604454477359316,-2.523700000000005,0.046250645021644964,-1.8996000000000066,-0.6240999999999985
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,52,3000.0,180.0,0.051732995670995596,0.07576960374632047,-2.770399999999995,0.05027377922077915,-1.9876999999999967,-0.7826999999999984
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,53,3000.0,180.0,0.05139317316017308,0.06811414511103883,-2.580299999999994,0.046868207792207725,-1.8659999999999926,-0.7143000000000015
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,54,3000.0,180.0,0.0557771904761904,0.0701817497000001,-2.5811999999999955,0.05223585714285707,-1.9421999999999926,-0.6390000000000029
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,65,3000.0,180.0,0.05071784848484841,0.06678107584393952,-2.536699999999996,0.04577445454545448,-2.1163999999999987,-0.42029999999999745
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,66,3000.0,180.0,0.04973475324675318,0.07507037648506489,-2.6955000000000027,0.04851629004328998,-1.9029000000000025,-0.7926000000000002
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,67,3000.0,180.0,0.05361142424242416,0.06633544600779206,-2.4672000000000054,0.04815515584415577,-1.938600000000008,-0.5285999999999973
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,68,3000.0,180.0,0.05324482683982676,0.07490292452662345,-2.7305999999999955,0.050990030303030225,-2.0611999999999924,-0.6694000000000031
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,69,3000.0,180.0,0.05127252813852807,0.07737114402640694,-2.6750000000000043,0.050100848484848415,-1.98660000000001,-0.6883999999999943
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,80,3000.0,180.0,0.051785125541125465,0.07278710429285706,-2.335799999999999,0.0481176969696969,-1.8547999999999973,-0.48100000000000165
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,81,3000.0,180.0,0.05123099999999993,0.06862075500714292,-2.5200999999999993,0.04653875324675319,-1.7620000000000005,-0.7580999999999989
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,82,3000.0,180.0,0.060270610389610305,0.07350121201818204,-2.578799999999994,0.05632096536796529,-2.0522999999999954,-0.5264999999999986
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,83,3000.0,180.0,0.058491792207792125,0.07093318222662337,-2.3984999999999985,0.053715593073593,-1.7697000000000003,-0.6287999999999982
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,84,3000.0,180.0,0.054401073593073515,0.07274369660194806,-2.6205,0.050058961038960965,-2.1402,-0.4802999999999997
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,95,3000.0,180.0,0.054024519480519395,0.06636940474047616,-2.3342000000000027,0.048102601731601656,-1.7552999999999983,-0.5789000000000044
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,96,3000.0,180.0,0.05554723809523801,0.07202932615757568,-2.7020000000000053,0.05103801298701291,-2.0748000000000033,-0.627200000000002
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,97,3000.0,180.0,0.05487183982683974,0.07224534075476176,-2.6359999999999957,0.05077564935064927,-1.8868999999999971,-0.7490999999999985
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,98,3000.0,180.0,0.05269536363636357,0.069091619969697,-2.4196000000000026,0.048515606060606,-1.7475000000000023,-0.6721000000000004
USW_1mm_Constant_BPAGDA,USW,1mm,Constant,USW_1mm,99,3000.0,180.0,0.05440638961038953,0.06035502694999997,-2.4189000000000007,0.045836995670995605,-1.7522999999999982,-0.6666000000000025
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,110,2073.728814,124.42372884,0.04167299999999994,0.05250108721341983,-2.2577,0.04121811255411249,-1.8399999999999963,-0.4177000000000035
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,111,2073.728814,124.42372884,0.04017196969696964,0.0563775340248917,-2.352799999999995,0.04048050649350643,-1.7683999999999997,-0.5843999999999951
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,112,2073.728814,124.42372884,0.04323214285714279,0.052356686379220745,-2.148600000000002,0.04176240692640686,-1.3896000000000015,-0.7590000000000003
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,113,2073.728814,124.42372884,0.04371867965367959,0.04808690805974027,-1.9698999999999955,0.041584095238095184,-1.4465999999999966,-0.523299999999999
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,114,2073.728814,124.42372884,0.044890675324675264,0.06119093419004336,-2.4646000000000043,0.04655938095238089,-1.8993000000000038,-0.5653000000000006
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,125,2579.661017,154.77966102,0.045994212121212054,0.057643666115584434,-2.332499999999996,0.043179519480519415,-1.558799999999998,-0.7736999999999981
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,126,2579.661017,154.77966102,0.04705617316017309,0.06532587823181814,-2.5115999999999943,0.0466323982683982,-1.7654999999999959,-0.7460999999999984
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,127,2579.661017,154.77966102,0.04919029004328997,0.06069609997857141,-2.4354000000000013,0.04730727272727266,-1.7321999999999989,-0.7032000000000025
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,128,2579.661017,154.77966102,0.04830635497835491,0.05222771861060614,-1.9684999999999988,0.043106567099567034,-1.4720000000000013,-0.4964999999999975
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,129,2579.661017,154.77966102,0.048301112554112485,0.0698940080785714,-2.6037999999999997,0.04822796969696963,-2.1128999999999962,-0.49090000000000344
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,140,3085.59322,185.13559320000002,0.05229254545454538,0.07078748327337672,-2.503999999999998,0.04924796103896097,-1.7646999999999977,-0.7393000000000001
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,141,3085.59322,185.13559320000002,0.05416571861471854,0.0679621929893939,-2.517800000000001,0.052078324675324604,-1.8768999999999991,-0.640900000000002
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,142,3085.59322,185.13559320000002,0.05137763636363629,0.06868452055757567,-2.5508000000000024,0.04700434632034625,-2.059100000000001,-0.4917000000000016
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,143,3085.59322,185.13559320000002,0.05407670562770554,0.06634011628744589,-2.2691000000000017,0.050906363636363555,-1.6101000000000028,-0.6589999999999989
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,144,3085.59322,185.13559320000002,0.0508331298701298,0.07267815828484858,-2.4373999999999967,0.04863594372294366,-1.8707999999999956,-0.5666000000000011
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,155,3591.525424,215.49152544,0.05622697835497828,0.08376276695454553,-2.8098000000000027,0.05446913852813846,-2.3475000000000037,-0.46229999999999905
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,156,3591.525424,215.49152544,0.05490332900432893,0.0844087372666668,-2.6850999999999985,0.05431735930735923,-2.1689000000000007,-0.5161999999999978
USW_1mm_Ramped_BPAGDA,USW,1mm,Ramped,USW_1mm,157,3591.525424,215.49152544,0.05639449350649342,0.08129759239350642,-2.753399999999999,0.05464704761904754,-2.1259000000000015,-0.6274999999999977
