Layer,Peak_Peel_Force_N,Work_of_Adhesion_mJ,Time_to_Peel_Start_s,Peel_Time_s,Total_Peel_Time_s,Distance_to_Peel_Start_mm,Peak_Retraction_Force_N
364,0.8165,0.5513,0.8695,6.2371,7.1066,0.2565,-1.2791
365,0.7706,0.5438,0.8067,6.2338,7.0404,0.2277,-1.2801
366,0.5245,0.5060,0.7481,6.2345,6.9826,0.1873,-1.2527
367,0.7437,0.5450,0.8974,6.2327,7.1302,0.2841,-1.2771
368,0.8184,0.5425,0.8386,6.2766,7.1152,0.2373,-1.2731
369,0.7528,0.5317,0.8390,6.2382,7.0772,0.2386,-1.2479
370,0.5752,0.5396,0.6529,6.5032,7.1561,0.1415,-1.1717
371,0.8141,0.5485,0.8388,6.2527,7.0915,0.2379,-1.2162
372,0.7303,0.5349,0.8673,6.2250,7.0923,0.2652,-1.2067
373,0.4399,0.4881,0.7128,6.5271,7.2398,0.1694,-1.1709
374,0.7826,0.5379,0.8717,6.2434,7.1151,0.2712,-1.1886
375,0.5570,0.4945,0.7739,6.4731,7.2471,0.1961,-1.1760
376,0.4885,0.5185,0.6214,6.5004,7.1218,0.1395,-1.1594
377,0.5872,0.4959,0.7769,6.5097,7.2866,0.2069,-1.2006
378,0.4199,0.5011,0.7408,6.4654,7.2062,0.1738,-1.1750
379,0.6287,0.4936,0.7740,6.5022,7.2762,0.2065,-1.1724
380,0.4405,0.4978,0.7101,6.5246,7.2348,0.1643,-1.1568
381,0.4371,0.5031,0.7106,6.5049,7.2156,0.1681,-1.1883
382,0.4651,0.5392,0.6823,6.5130,7.1953,0.1404,-1.1947
383,0.5116,0.5769,0.6784,6.7412,7.4196,0.1532,-1.2192
384,0.6452,0.6241,0.8025,6.4766,7.2792,0.2231,-1.2361
385,0.4768,0.6046,0.7499,6.5040,7.2539,0.1841,-1.2280
386,0.4304,0.6217,2.4802,4.7323,7.2125,2.2634,-1.2508
387,0.7237,0.6409,0.8650,6.5654,7.4304,0.2530,-1.1958
388,0.8425,0.6690,0.8953,6.5157,7.4110,0.2655,-1.3433
389,0.8542,0.6765,0.8354,6.5294,7.3648,0.2428,-1.3807
390,0.7335,0.6986,0.8949,6.5412,7.4361,0.2721,-1.4225
391,0.8002,0.6897,0.6503,6.7553,7.4057,0.1459,-1.4323
392,0.8337,0.7045,0.6844,6.7477,7.4321,0.1466,-1.4370
393,0.8911,0.7220,0.6529,6.7510,7.4039,0.1385,-1.5043
394,0.6121,0.7218,0.7752,6.7810,7.5562,0.1950,-1.5102
395,0.9698,0.7612,0.9606,6.4411,7.4017,0.3128,-1.5527
396,0.7234,0.7166,0.7732,6.5039,7.2772,0.2081,-1.5859
397,0.9326,0.7934,0.7104,6.7393,7.4497,0.1584,-1.6053
398,0.6574,0.7178,0.8382,6.7129,7.5511,0.2272,-1.5908
399,0.8172,0.7847,0.7178,6.7788,7.4965,0.1663,-1.6049
400,0.6886,0.7608,0.7473,6.7563,7.5036,0.1873,-1.6442
401,0.8883,0.7033,0.7123,6.4764,7.1887,0.1749,-1.6796
402,0.6996,0.6579,0.8069,6.4982,7.3051,0.2168,-1.7018
403,0.9666,0.7073,0.8363,6.5004,7.3367,0.2411,-1.6834
404,1.0172,0.7065,0.8529,6.5058,7.3586,0.2430,-1.6975
405,0.8781,0.6963,0.7160,6.7560,7.4720,0.1775,-1.6692
406,1.0621,0.7342,0.8963,6.4827,7.3790,0.2732,-1.5197
407,0.9419,0.6909,0.8723,6.4803,7.3527,0.2545,-1.6925
408,0.7249,0.6853,0.7751,6.4761,7.2512,0.2054,-1.6855
409,1.0749,0.7419,0.7290,6.7043,7.4333,0.1760,-1.6015
410,0.7013,0.6628,0.8049,6.4524,7.2573,0.2134,-1.6950
411,0.7393,0.6694,0.7090,6.7937,7.5027,0.1925,-1.6891
412,0.7222,0.6870,0.7762,6.7278,7.5040,0.1969,-1.6846
413,0.9165,0.7006,0.7131,6.7909,7.5040,0.1735,-1.6844
414,1.0981,0.7346,0.7143,6.7504,7.4647,0.1740,-1.6642
415,0.7253,0.6699,0.7789,6.7616,7.5405,0.2123,-1.7090
416,0.7870,0.6886,0.8345,6.7420,7.5765,0.2240,-1.7286
417,0.7585,0.6653,0.7776,6.7599,7.5374,0.2000,-1.7248
418,0.9774,0.7184,0.7430,6.7572,7.5002,0.1951,-1.6685
419,1.1901,0.7342,0.9325,6.5481,7.4806,0.2900,-1.7146
420,0.9227,0.6882,0.9037,6.7182,7.6219,0.2681,-1.7447
421,0.9804,0.6954,0.8399,6.5296,7.3695,0.2480,-1.7369
422,0.9585,0.6881,0.8395,6.7478,7.5873,0.2417,-1.7668
423,1.1098,0.7307,0.9289,6.7311,7.6601,0.2831,-1.7697
424,0.9949,0.7026,0.8667,6.7513,7.6180,0.2426,-1.7689
425,1.1905,0.7559,0.9553,6.7395,7.6948,0.3011,-1.7639
426,0.7741,0.6804,0.7739,6.7873,7.5612,0.1991,-1.7595
427,1.1269,0.7473,0.7465,6.7449,7.4914,0.1847,-1.7334
428,1.0836,0.7445,0.7136,6.7278,7.4414,0.1725,-1.7335
429,1.0928,0.7225,0.8989,7.2588,8.1577,0.2654,-1.7520
430,1.0336,0.7251,0.8371,6.7619,7.5990,0.2446,-1.7582
431,1.0647,0.7418,0.7160,7.2938,8.0098,0.1698,-1.7417
432,0.7677,0.7015,0.8091,6.7597,7.5689,0.2198,-1.5452
433,0.7989,0.6809,0.8399,7.2462,8.0861,0.2327,-1.7569
434,0.8072,0.6934,0.8384,7.2308,8.0692,0.2355,-1.5813
435,1.1230,0.7780,0.9139,6.9909,7.9048,0.2805,-1.7490
436,1.2291,0.7639,0.9897,7.2721,8.2618,0.3024,-1.7807
437,1.1279,0.7579,0.9584,6.7041,7.6625,0.3195,-1.7034
438,0.6891,0.6907,0.7772,7.2385,8.0157,0.2038,-1.7694
439,0.6873,0.6687,0.7775,6.7969,7.5745,0.2071,-1.7710
440,0.8839,0.7200,0.8370,6.7429,7.5799,0.2353,-2.5532
